t,x,y,s,d,yaw, speed
7429,273.625,1751.79,6103.69,5.94841,291.884,49.4302
7430,273.79,1751.38,6104.13,5.95304,291.873,49.4149
7431,274.119,1750.56,6105.01,5.96282,291.834,49.4136
7432,274.283,1750.15,6105.45,5.96784,291.823,49.3971
7433,274.612,1749.33,6106.34,5.97864,291.731,49.5023
7434,274.939,1748.51,6107.22,5.99091,291.687,49.4733
7435,275.102,1748.1,6107.66,5.99692,291.692,49.368
7436,275.429,1747.28,6108.55,6.00913,291.689,49.368
7437,275.593,1746.86,6108.99,6.0154,291.654,49.4745
7438,275.919,1746.04,6109.87,6.0286,291.61,49.4569
7439,276.082,1745.63,6110.32,6.03542,291.586,49.4493
7440,276.407,1744.81,6111.36,6.04371,291.557,49.4368
7441,276.732,1743.99,6112.24,6.03532,291.536,49.4166
7442,276.894,1743.58,6112.68,6.0313,291.515,49.4242
7443,277.219,1742.75,6113.56,6.02372,291.483,49.4117
7444,277.38,1742.34,6114.01,6.02007,291.478,49.4079
7445,277.704,1741.52,6114.89,6.01274,291.444,49.4092
7446,277.866,1741.11,6115.33,6.00965,291.412,49.5009
7447,278.189,1740.29,6116.22,6.00361,291.389,49.4896
7448,278.511,1739.46,6117.1,5.99743,291.383,49.3842
7449,278.673,1739.05,6117.54,5.9947,291.376,49.4847
7450,278.995,1738.23,6118.43,5.98907,291.33,49.4809
7451,279.156,1737.82,6118.87,5.98668,291.33,49.4697
7452,279.478,1736.99,6119.75,5.9817,291.299,49.4685
7453,279.638,1736.58,6120.19,5.97951,291.275,49.4611
7454,279.959,1735.76,6121.08,5.97571,291.23,49.4449
7455,280.279,1734.93,6121.96,5.97252,291.198,49.4326
7456,280.439,1734.52,6122.4,5.97107,291.185,49.4289
7457,280.759,1733.7,6123.29,5.9685,291.167,49.4202
7458,280.918,1733.29,6123.73,5.96725,291.167,49.4202
7459,281.238,1732.46,6124.61,5.96493,291.143,49.4128
7460,281.557,1731.64,6125.5,5.96285,291.106,49.4256
7461,281.716,1731.22,6125.94,5.96232,291.077,49.5061
7462,282.034,1730.4,6126.82,5.96105,291.059,49.3956
7463,282.193,1729.99,6127.27,5.9609,291.011,49.4902
7464,282.51,1729.16,6128.15,5.9612,290.993,49.473
7465,282.827,1728.34,6129.03,5.9614,290.998,49.473
7466,282.986,1727.92,6129.48,5.96126,291.003,49.3723
7467,283.303,1727.1,6130.36,5.96173,290.981,49.4706
7468,283.461,1726.69,6130.8,5.9618,290.985,49.3637
7469,283.778,1725.86,6131.69,5.96247,290.968,49.4797
7470,284.094,1725.04,6132.57,5.96295,290.952,49.4693
7471,284.411,1724.21,6133.45,5.9636,290.971,49.36
7472,284.569,1723.8,6133.9,5.96397,290.977,49.4821
7473,284.886,1722.97,6134.78,5.96425,290.964,49.4742
7474,285.202,1722.15,6135.66,5.96474,290.984,49.3777
7475,285.361,1721.73,6136.11,5.96499,290.963,49.473
7476,285.678,1720.91,6136.99,5.96544,290.984,49.3649
7477,285.994,1720.08,6137.88,5.96614,290.969,49.4657
7478,286.153,1719.67,6138.32,5.96629,290.976,49.36
7479,286.469,1718.85,6139.2,5.96665,290.984,49.3637
7480,286.786,1718.02,6140.08,5.96732,290.974,49.4657
7481,286.944,1717.61,6140.52,5.96739,290.987,49.3637
7482,287.261,1716.78,6141.41,5.96797,290.977,49.4821
7483,287.578,1715.96,6142.29,5.96825,290.972,49.4742
7484,287.736,1715.55,6142.74,5.96855,290.981,49.4706
7485,288.053,1714.72,6143.62,5.96887,291.003,49.487
7486,288.371,1713.9,6144.5,5.96826,291.069,49.3833
7487,288.53,1713.48,6144.94,5.96767,291.059,49.3919
7488,288.848,1712.66,6145.83,5.96701,291.068,49.3845
7489,289.166,1711.83,6146.71,5.96614,291.065,49.4975
7490,289.325,1711.42,6147.15,5.96554,291.061,49.3919
7491,289.642,1710.6,6148.04,5.9648,291.082,49.387
7492,289.961,1709.77,6148.92,5.96372,291.075,49.5139
7493,290.279,1708.95,6149.81,5.96214,291.124,49.4042
7494,290.439,1708.54,6150.25,5.96118,291.143,49.4079
7495,290.758,1707.71,6151.13,5.95886,291.161,49.4165
7496,291.077,1706.89,6152.02,5.95632,291.188,49.4367
7497,291.237,1706.48,6152.46,5.95479,291.209,49.4326
7498,291.558,1705.65,6153.34,5.95147,291.233,49.44
7499,291.878,1704.83,6154.23,5.94784,291.251,49.4449
7500,292.199,1704,6155.11,5.94387,291.27,49.4524
7501,292.52,1703.18,6155.99,5.9397,291.272,49.4561
7502,292.681,1702.77,6156.44,5.93764,291.274,49.4701
7503,293.002,1701.94,6157.32,5.93346,291.275,49.4561
7504,293.163,1701.53,6157.76,5.93136,291.275,49.4573
7505,293.484,1700.71,6158.65,5.92719,291.306,49.4573
7506,293.806,1699.88,6159.53,5.92221,291.346,49.4722
7507,294.289,1698.65,6160.86,5.91355,291.396,49.4896
7508,294.451,1698.24,6161.3,5.91036,291.43,49.388
7509,294.774,1697.42,6162.18,5.90407,291.371,49.4934
7510,294.935,1697.01,6162.62,5.90134,291.354,49.4847
7511,295.257,1696.18,6163.51,5.89579,291.393,49.3743
7512,295.58,1695.36,6164.39,5.88996,291.347,49.4847
7513,295.902,1694.54,6165.28,5.88493,291.348,49.4735
7514,296.063,1694.12,6165.72,5.88211,291.382,49.3718
7515,296.386,1693.3,6166.6,5.87639,291.354,49.4847
7516,296.708,1692.48,6167.49,5.87119,291.352,49.476
7517,297.03,1691.65,6168.29,5.86654,291.372,49.4809
7518,297.191,1691.24,6168.7,5.87218,291.406,49.3805
7519,297.514,1690.42,6169.58,5.88295,291.414,49.3967
7520,297.837,1689.6,6170.46,5.89428,291.383,49.383
7521,298.159,1688.77,6171.35,5.90635,291.365,49.476
7522,298.482,1687.95,6172.23,5.91749,291.423,49.3867
7523,298.644,1687.54,6172.67,5.92288,291.414,49.3917
7524,298.967,1686.72,6173.56,5.93398,291.389,49.388
7525,299.289,1685.89,6174.44,5.94606,291.33,49.4772
7526,299.611,1685.07,6175.33,5.95821,291.346,49.3668
7527,299.933,1684.25,6176.21,5.97008,291.393,49.3755
7528,300.256,1683.42,6177.09,5.98167,291.333,49.4822
7529,300.578,1682.6,6177.98,5.99366,291.398,49.3628
7530,300.739,1682.19,6178.42,5.99921,291.419,49.3842
7531,301.062,1681.37,6179.3,6.01046,291.383,49.4884
7532,301.385,1680.55,6180.19,6.0216,291.389,49.3867
7533,301.707,1679.72,6181.07,6.03364,291.359,49.4772
7534,302.029,1678.9,6181.95,6.04497,291.376,49.383
7535,302.352,1678.08,6182.84,6.05665,291.406,49.3805
7536,302.675,1677.26,6183.72,6.06742,291.42,49.3967
7537,302.998,1676.43,6184.6,6.07847,291.441,49.3917
7538,303.321,1675.61,6185.49,6.08904,291.449,49.5108
7539,303.645,1674.79,6186.37,6.09916,291.498,49.4092
7540,303.97,1673.96,6187.26,6.10855,291.539,49.4242
7541,304.295,1673.14,6188.14,6.11728,291.618,49.4405
7542,304.621,1672.32,6189.02,6.12402,291.713,49.3731
7543,304.949,1671.5,6189.91,6.13007,291.787,49.3895
7544,305.278,1670.68,6190.79,6.13468,291.868,49.4187
7545,305.608,1669.86,6191.67,6.138,291.955,49.4353
7546,305.774,1669.45,6192.12,6.13923,292.013,49.4595
7547,306.106,1668.63,6193,6.13985,292.146,49.379
7548,306.44,1667.82,6193.88,6.13873,292.248,49.4177
7549,306.776,1667,6194.77,6.13622,292.327,49.4474
7550,307.282,1665.77,6196.09,6.12946,292.518,49.4059
7551,307.451,1665.37,6196.53,6.1262,292.576,49.4143
7552,307.792,1664.55,6197.42,6.11816,292.729,49.349
7553,308.134,1663.73,6198.3,6.10836,292.797,49.4919
7554,308.478,1662.92,6199.19,6.0971,292.911,49.4178
7555,308.823,1662.11,6200.07,6.08389,293.07,49.3532
7556,309.17,1661.3,6200.95,6.06838,293.188,49.4001
7557,309.519,1660.48,6201.83,6.05138,293.277,49.4311
7558,309.87,1659.67,6202.72,6.03299,293.378,49.4622
7559,310.221,1658.86,6203.6,6.01244,293.508,49.3901
7560,310.575,1658.05,6204.48,5.99063,293.59,49.4299
7561,310.93,1657.24,6205.37,5.96743,293.693,49.46
7562,311.286,1656.43,6206.25,5.94207,293.822,49.4013
7563,311.644,1655.63,6207.14,5.91541,293.897,49.4275
7564,311.823,1655.22,6207.58,5.90153,293.933,49.4344
7565,312.182,1654.41,6208.46,5.87284,294.061,49.3568
7566,312.543,1653.61,6209.34,5.84267,294.102,49.4928
7567,312.905,1652.8,6210.23,5.81154,294.182,49.407
7568,313.268,1652,6211.11,5.77934,294.245,49.4475
7569,313.632,1651.19,6211.99,5.74579,294.369,49.358
7570,313.997,1650.39,6212.49,5.74973,294.409,49.4941
7571,314.363,1649.58,6213.38,5.77311,294.429,49.504
7572,314.546,1649.18,6213.82,5.78461,294.468,49.4114
7573,314.913,1648.38,6214.7,5.80665,294.534,49.4273
7574,315.281,1647.57,6215.59,5.8279,294.574,49.4471
7575,315.649,1646.77,6216.47,5.84814,294.695,49.3664
7576,316.019,1645.96,6217.35,5.86718,294.733,49.4927
7577,316.39,1645.16,6218.24,5.88486,294.814,49.4178
7578,316.762,1644.36,6219.12,5.90185,294.853,49.435
7579,316.948,1643.96,6219.56,5.91015,294.873,49.4408
7580,317.32,1643.16,6220.45,5.92632,294.93,49.4537
7581,317.693,1642.36,6221.33,5.94137,294.987,49.4782
7582,318.067,1641.56,6222.21,5.95523,295.039,49.398
7583,318.442,1640.76,6223.1,5.96908,295.037,49.398
7584,318.817,1639.95,6223.98,5.98292,295.039,49.3994
7585,319.004,1639.55,6224.43,5.98999,295.043,49.5056
7586,319.379,1638.75,6225.31,6.00379,295.037,49.5056
7587,319.753,1637.95,6226.19,6.01763,295.046,49.5071
7588,320.128,1637.15,6227.08,6.0314,295.045,49.5056
7589,320.503,1636.35,6227.96,6.04516,295.045,49.5056
7590,320.877,1635.55,6228.85,6.05834,295.111,49.4001
7591,321.253,1634.75,6229.73,6.07069,295.164,49.4357
7592,321.442,1634.35,6230.17,6.0765,295.19,49.4502
7593,321.819,1633.55,6231.06,6.08711,295.322,49.3624
7594,322.197,1632.75,6231.94,6.0964,295.349,49.5085
7595,322.577,1631.95,6232.82,6.10479,295.435,49.423
7596,322.957,1631.16,6233.71,6.11209,295.483,49.4465
7597,323.338,1630.36,6234.59,6.11825,295.609,49.3548
7598,323.721,1629.56,6235.47,6.12303,295.639,49.5054
7599,324.104,1628.77,6236.36,6.12687,295.732,49.4095
7600,324.296,1628.37,6236.8,6.12826,295.762,49.4287
7601,324.682,1627.57,6237.68,6.13005,295.897,49.3557
7602,325.068,1626.78,6238.57,6.13042,295.932,49.505
7603,325.455,1625.98,6239.45,6.12983,296.002,49.4035
7604,325.649,1625.59,6239.89,6.12918,296.034,49.4185
7605,326.038,1624.79,6240.78,6.12723,296.094,49.4425
7606,326.428,1624,6241.66,6.12439,296.13,49.4635
7607,326.818,1623.21,6242.54,6.12061,296.252,49.3851
7608,327.21,1622.41,6243.43,6.11519,296.322,49.4306
7609,327.603,1621.62,6244.31,6.1087,296.377,49.4442
7610,327.996,1620.83,6245.19,6.10105,296.501,49.3539
7611,328.391,1620.04,6246.08,6.09218,296.522,49.4989
7612,328.787,1619.25,6246.96,6.08234,296.604,49.4211
7613,329.183,1618.46,6247.85,6.07176,296.648,49.4364
7614,329.382,1618.07,6248.29,6.06614,296.674,49.4502
7615,329.78,1617.28,6249.17,6.05393,296.798,49.3741
7616,330.179,1616.49,6250.06,6.04045,296.809,49.4902
7617,330.578,1615.7,6250.94,6.02686,296.828,49.5116
7618,330.978,1614.91,6251.82,6.01252,296.894,49.4066
7619,331.378,1614.12,6252.71,5.99733,296.947,49.4451
7620,331.78,1613.33,6253.59,5.98145,297.01,49.4606
7621,332.182,1612.55,6254.48,5.96434,297.079,49.49
7622,332.585,1611.76,6255.36,5.9458,297.159,49.4193
7623,332.989,1610.97,6256.24,5.92665,297.201,49.4349
7624,333.394,1610.19,6256.93,5.93356,297.235,49.4489
7625,333.799,1609.4,6257.81,5.94269,297.257,49.4599
7626,334.205,1608.62,6258.7,5.9515,297.27,49.4693
7627,334.61,1607.83,6259.58,5.95958,297.373,49.3711
7628,335.017,1607.05,6260.47,5.96685,297.364,49.4885
7629,335.424,1606.26,6261.35,5.97423,297.362,49.5006
7630,335.627,1605.87,6261.79,5.97769,297.407,49.3868
7631,336.034,1605.09,6262.68,5.98454,297.39,49.5147
7632,336.442,1604.3,6263.56,5.99148,297.378,49.4979
7633,336.849,1603.52,6264.44,5.99857,297.383,49.4995
7634,337.256,1602.73,6265.33,6.00565,297.38,49.5116
7635,337.663,1601.94,6266.21,6.01276,297.378,49.51
7636,338.07,1601.16,6267.1,6.01978,297.38,49.4995
7637,338.477,1600.38,6267.98,6.0269,297.388,49.4979
7638,338.884,1599.59,6268.87,6.03398,297.372,49.5053
7639,339.291,1598.81,6269.75,6.04111,297.372,49.4932
7640,339.494,1598.41,6270.19,6.04455,297.414,49.4036
7641,339.901,1597.63,6271.07,6.05069,297.458,49.412
7642,340.31,1596.85,6271.96,6.05635,297.482,49.4398
7643,340.718,1596.06,6272.84,6.06151,297.51,49.4435
7644,341.127,1595.28,6273.73,6.06639,297.538,49.4545
7645,341.536,1594.49,6274.61,6.0704,297.643,49.3672
7646,341.947,1593.71,6275.49,6.07351,297.598,49.4846
7647,342.152,1593.32,6275.94,6.07544,297.62,49.4919
7648,342.562,1592.54,6276.82,6.07802,297.666,49.3989
7649,342.973,1591.75,6277.7,6.08079,297.654,49.3926
7650,343.179,1591.36,6278.15,6.08239,297.645,49.4957
7651,343.589,1590.58,6279.03,6.0854,297.647,49.4941
7652,344,1589.8,6279.91,6.08833,297.648,49.4957
7653,344.205,1589.4,6280.36,6.08966,297.643,49.3878
7654,344.616,1588.62,6281.24,6.09257,297.648,49.3942
7655,345.026,1587.84,6282.12,6.09561,297.641,49.3878
7656,345.232,1587.45,6282.57,6.09732,297.641,49.4893
7657,345.642,1586.66,6283.45,6.1003,297.65,49.5078
7658,346.053,1585.88,6284.34,6.10253,297.723,49.4085
7659,346.259,1585.49,6284.78,6.10332,297.746,49.4196
7660,346.671,1584.71,6285.66,6.1045,297.774,49.4339
7661,346.877,1584.32,6286.1,6.10494,297.791,49.4403
7662,347.29,1583.54,6286.99,6.10539,297.846,49.4562
7663,347.497,1583.15,6287.43,6.10511,297.866,49.3597
7664,347.911,1582.37,6288.31,6.10413,297.961,49.3916
7665,348.118,1581.97,6288.75,6.10306,297.952,49.4061
7666,348.533,1581.19,6289.64,6.10138,297.942,49.4013
7667,348.947,1580.41,6290.52,6.0999,297.935,49.3948
7668,349.155,1580.02,6290.97,6.09928,297.936,49.5025
7669,349.569,1579.24,6291.85,6.09777,297.936,49.5025
7670,349.777,1578.85,6292.29,6.09686,297.975,49.3965
7671,350.192,1578.07,6293.18,6.0944,298.012,49.4173
7672,350.399,1577.68,6293.62,6.09298,298.034,49.4269
7673,350.816,1576.9,6294.5,6.08969,298.062,49.443
7674,351.024,1576.51,6294.94,6.08791,298.072,49.4478
7675,351.44,1575.73,6295.83,6.08411,298.092,49.459
7676,351.649,1575.34,6296.27,6.08215,298.137,49.459
7677,352.067,1574.56,6297.15,6.07656,298.19,49.3934
7678,352.276,1574.17,6297.6,6.07406,298.154,49.4913
7679,352.484,1573.78,6298.04,6.07167,298.142,49.4848
7680,352.902,1573,6298.92,6.06646,298.228,49.3765
7681,353.111,1572.62,6299.36,6.06335,298.217,49.4047
7682,353.53,1571.84,6300.25,6.05752,298.248,49.3878
7683,353.739,1571.45,6300.69,6.05429,298.23,49.4112
7684,353.948,1571.06,6301.13,6.05147,298.223,49.5106
7685,354.367,1570.28,6302.02,6.0457,298.205,49.5009
7686,354.576,1569.89,6302.46,6.04268,298.235,49.383
7687,354.994,1569.11,6303.34,6.03675,298.224,49.5106
7688,355.204,1568.72,6303.78,6.0336,298.218,49.4063
7689,355.622,1567.94,6304.67,6.02796,298.23,49.3934
7690,355.831,1567.55,6305.11,6.02484,298.219,49.4047
7691,356.249,1566.77,6305.99,6.01901,298.204,49.3862
7692,356.459,1566.38,6306.44,6.01643,298.19,49.4961
7693,356.877,1565.61,6307.32,6.01047,298.212,49.4047
7694,357.086,1565.22,6307.76,6.00781,298.205,49.5009
7695,357.504,1564.44,6308.58,6.00252,298.217,49.4047
7696,357.713,1564.05,6309.02,6.00454,298.211,49.5058
7697,358.132,1563.27,6309.91,6.0079,298.217,49.4047
7698,358.341,1562.88,6310.35,6.00992,298.207,49.5058
7699,358.759,1562.1,6311.23,6.01328,298.216,49.3927
7700,358.968,1561.71,6311.67,6.01537,298.2,49.5009
7701,359.386,1560.93,6312.56,6.01953,298.137,49.4864
7702,359.595,1560.54,6313,6.02208,298.12,49.4735
7703,360.012,1559.76,6313.88,6.02679,298.193,49.3604
7704,360.221,1559.38,6314.33,6.02869,298.219,49.3886
7705,360.639,1558.6,6315.21,6.03249,298.2,49.5009
7706,360.848,1558.21,6315.65,6.03431,298.223,49.3781
7707,361.266,1557.43,6316.54,6.03822,298.16,49.4961
7708,361.475,1557.04,6316.98,6.04058,298.137,49.4848
7709,361.893,1556.26,6317.86,6.04511,298.206,49.3668
7710,362.102,1555.87,6318.3,6.04692,298.23,49.3934
7711,362.311,1555.48,6318.75,6.04855,298.207,49.4047
7712,362.729,1554.7,6319.63,6.05303,298.141,49.4728
7713,362.938,1554.31,6320.07,6.05556,298.12,49.4751
7714,363.355,1553.53,6320.96,6.06041,298.149,49.3692
7715,363.563,1553.14,6321.4,6.06288,298.125,49.4784
7716,363.981,1552.36,6322.28,6.06759,298.195,49.3604
7717,364.19,1551.97,6322.72,6.06947,298.219,49.3902
7718,364.608,1551.2,6323.61,6.07277,298.216,49.3927
7719,364.817,1550.81,6324.05,6.07487,298.197,49.5009
7720,365.026,1550.42,6324.49,6.07674,298.219,49.3902
7721,365.444,1549.64,6325.38,6.08073,298.148,49.4913
7722,365.653,1549.25,6325.82,6.0832,298.118,49.4631
7723,365.861,1548.86,6326.26,6.08591,298.132,49.4639
7724,366.279,1548.08,6327.14,6.0906,298.125,49.48
7725,366.487,1547.69,6327.59,6.09323,298.148,49.4687
7726,366.696,1547.3,6328.03,6.09531,298.195,49.362
7727,367.114,1546.52,6328.91,6.09892,298.207,49.3999
7728,367.323,1546.13,6329.35,6.10102,298.204,49.5009
7729,367.532,1545.74,6329.79,6.10278,298.234,49.3814
7730,367.741,1545.35,6330.24,6.1044,298.219,49.4047
7731,368.159,1544.58,6331.12,6.10813,298.246,49.3982
7732,368.369,1544.19,6331.56,6.10959,298.27,49.3991
7733,368.578,1543.8,6332,6.11095,298.287,49.4209
7734,368.998,1543.02,6332.89,6.11319,298.326,49.4251
7735,369.208,1542.63,6333.33,6.11412,298.339,49.4468
7736,369.418,1542.24,6333.77,6.11495,298.356,49.4533
7737,369.628,1541.85,6334.21,6.11563,298.389,49.4461
7738,370.049,1541.08,6335.1,6.11623,298.443,49.4858
7739,370.26,1540.69,6335.54,6.1161,298.446,49.3712
7740,370.47,1540.3,6335.98,6.11633,298.452,49.489
7741,370.892,1539.52,6336.86,6.1156,298.529,49.4109
7742,371.103,1539.13,6337.31,6.11496,298.544,49.4022
7743,371.315,1538.75,6337.75,6.11419,298.569,49.4256
7744,371.526,1538.36,6338.19,6.11318,298.591,49.4251
7745,371.95,1537.58,6339.07,6.11078,298.621,49.4414
7746,372.162,1537.19,6339.52,6.10948,298.672,49.4583
7747,372.374,1536.81,6339.96,6.10741,298.746,49.3653
7748,372.8,1536.03,6340.84,6.10231,298.817,49.4167
7749,373.013,1535.65,6341.28,6.09935,298.848,49.4196
7750,373.227,1535.26,6341.73,6.09621,298.869,49.4311
7751,373.441,1534.87,6342.17,6.09294,298.884,49.4546
7752,373.654,1534.48,6342.61,6.08956,298.936,49.446
7753,374.083,1533.71,6343.49,6.08103,299.051,49.3884
7754,374.298,1533.33,6343.93,6.07626,299.086,49.4067
7755,374.513,1532.94,6344.38,6.07126,299.114,49.4216
7756,374.728,1532.56,6344.82,6.06607,299.129,49.4333
7757,374.943,1532.17,6345.26,6.06083,299.151,49.4519
7758,375.375,1531.4,6346.15,6.04967,299.188,49.4599
7759,375.591,1531.01,6346.59,6.04395,299.193,49.4666
7760,375.807,1530.62,6347.03,6.03825,299.234,49.4649
7761,376.023,1530.24,6347.47,6.03189,299.302,49.3813
7762,376.239,1529.86,6347.91,6.02516,299.341,49.4047
7763,376.673,1529.09,6348.8,6.01106,299.391,49.4298
7764,376.89,1528.7,6349.24,6.00371,299.408,49.4432
7765,377.108,1528.32,6349.68,5.99631,299.423,49.4466
7766,377.325,1527.93,6350.12,5.98875,299.435,49.4414
7767,377.543,1527.55,6350.56,5.98116,299.479,49.4583
7768,377.978,1526.78,6351.45,5.96436,299.583,49.3952
7769,378.197,1526.39,6351.89,5.9555,299.616,49.4138
7770,378.415,1526.01,6352.33,5.94642,299.636,49.4121
7771,378.634,1525.62,6352.77,5.93724,299.65,49.4341
7772,379.072,1524.86,6353.66,5.9185,299.678,49.4357
7773,379.291,1524.47,6354.1,5.90905,299.684,49.451
7774,379.51,1524.09,6354.54,5.8995,299.731,49.4577
7775,379.73,1523.71,6354.98,5.88934,299.79,49.3561
7776,379.949,1523.32,6355.42,5.87889,299.826,49.3901
7777,380.39,1522.56,6356.31,5.85713,299.891,49.4122
7778,380.61,1522.17,6356.75,5.84598,299.909,49.4343
7779,380.831,1521.79,6356.96,5.85198,299.921,49.4293
7780,381.051,1521.41,6357.4,5.85815,299.931,49.4462
7781,381.493,1520.64,6358.28,5.8702,299.953,49.4564
7782,381.714,1520.26,6358.73,5.87605,299.96,49.4514
7783,381.935,1519.88,6359.17,5.88195,299.958,49.4632
7784,382.156,1519.49,6359.61,5.88783,299.958,49.4497
7785,382.598,1518.73,6360.49,5.89958,300.002,49.4514
7786,382.819,1518.35,6360.94,5.90484,300.066,49.3789
7787,383.041,1517.96,6361.38,5.90968,300.111,49.3894
7788,383.485,1517.2,6362.26,5.91874,300.157,49.4286
7789,383.707,1516.82,6362.7,5.92296,300.178,49.4305
7790,383.93,1516.43,6363.15,5.92712,300.184,49.434
7791,384.152,1516.05,6363.59,5.93125,300.196,49.4526
7792,384.597,1515.29,6364.47,5.93925,300.203,49.4595
7793,384.82,1514.91,6364.91,5.94323,300.215,49.446
7794,385.266,1514.14,6365.8,5.95092,300.225,49.4698
7795,385.488,1513.76,6366.24,5.95472,300.229,49.458
7796,385.711,1513.38,6366.68,5.95852,300.223,49.458
7797,385.934,1513,6367.12,5.96241,300.223,49.4681
7798,386.38,1512.23,6368.01,5.96936,300.337,49.374
7799,386.603,1511.85,6368.45,5.97213,300.377,49.3982
7800,387.051,1511.09,6369.33,5.97709,300.417,49.4376
7801,387.275,1510.71,6369.78,5.97937,300.431,49.431
7802,387.499,1510.33,6370.22,5.98157,300.443,49.4362
7803,387.947,1509.57,6371.1,5.9857,300.458,49.4466
7804,388.172,1509.19,6371.54,5.98772,300.46,49.4483
7805,388.396,1508.81,6371.99,5.98973,300.456,49.4483
7806,388.845,1508.04,6372.87,5.99383,300.47,49.4483
7807,389.069,1507.66,6373.31,5.99568,300.482,49.4587
7808,389.518,1506.9,6374.2,5.99937,300.482,49.4587
7809,389.743,1506.52,6374.64,6.00121,300.478,49.4605
7810,389.967,1506.14,6375.08,6.00313,300.519,49.4705
7811,390.417,1505.38,6375.97,6.00526,300.618,49.3925
7812,390.642,1505,6376.41,6.00591,300.647,49.4116
7813,390.868,1504.62,6376.85,6.0064,300.664,49.422
7814,391.319,1503.86,6377.73,6.00713,300.679,49.4325
7815,391.545,1503.48,6378.17,6.00744,300.686,49.4342
7816,391.996,1502.72,6379.06,6.0079,300.691,49.4395
7817,392.222,1502.34,6379.5,6.00813,300.691,49.4395
7818,392.448,1501.96,6379.94,6.00836,300.698,49.4395
7819,392.899,1501.2,6380.83,6.00864,300.701,49.4447
7820,393.125,1500.82,6381.27,6.00879,300.701,49.4447
7821,393.577,1500.06,6382.15,6.00907,300.708,49.4464
7822,393.803,1499.68,6382.6,6.00914,300.713,49.4499
7823,394.029,1499.3,6383.04,6.00919,300.713,49.4517
7824,394.481,1498.54,6383.92,6.00931,300.715,49.4517
7825,394.707,1498.16,6384.36,6.00936,300.713,49.4517
7826,395.159,1497.4,6385.25,6.00948,300.713,49.4517
7827,395.385,1497.02,6385.69,6.00955,300.713,49.4499
7828,395.611,1496.64,6386.13,6.0096,300.717,49.4517
7829,395.837,1496.26,6386.57,6.00961,300.717,49.4382
7830,396.289,1495.5,6387.46,6.00971,300.713,49.4517
7831,396.515,1495.12,6387.9,6.00978,300.707,49.4499
7832,396.967,1494.36,6388.78,6.01006,300.703,49.4464
7833,397.193,1493.98,6389.23,6.01021,300.701,49.4447
7834,397.419,1493.6,6389.67,6.01037,300.703,49.4447
7835,397.871,1492.84,6390.55,6.01064,300.701,49.4447
7836,398.096,1492.46,6390.99,6.0108,300.696,49.4447
